supplier,item_code,item_description,retail_sales,retail_transfers,warehouse_sales,date,cpi,unemployment_rate,fuel_price,competitor_price,customer_rating,lag_sales_1,rolling_mean_sales_7,item_type_DUNNAGE,item_type_KEGS,item_type_LIQUOR,item_type_NON-ALCOHOL,item_type_REF,item_type_STR_SUPPLIES,item_type_WINE,brand_Budweiser,brand_Corona,brand_Generic Brand,brand_Jack Daniel's,brand_Smirnoff,brand_Sutter Home,region_North,region_South,region_West,payment_method_Credit Card,payment_method_Online,weather_Rainy,weather_Sunny
GRAPES OF SPAIN INC,323076,BIUTIFUL CAVA N/V - 750ML,1.24,0.0,22.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,1.2776654822931508,3.8,9.0,16.333333333333332,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False
GRAPES OF SPAIN INC,318587,BIUTIFUL CAVA NATURE - 750ML,13.46,3.0,4.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,12.848919769341977,4.2,6.0,5.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
GRAPES OF SPAIN INC,318587,BIUTIFUL CAVA NATURE - 750ML,6.79,9.0,13.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,7.01773537003882,4.5,4.0,7.666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
GRAPES OF SPAIN INC,318589,BIUTIFUL CAVA RSE - 750ML,0.0,0.0,24.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.6,50.67,37.335,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
GRAPES OF SPAIN INC,318589,BIUTIFUL CAVA RSE - 750ML,0.0,0.0,44.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.5,24.0,39.556666666666665,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
DIAGEO NORTH AMERICA INC,27430,BLACK & WHITE SCOTCH - 1.75L,0.17,1.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.16949419199438295,4.3,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
CONSTELLATION BRANDS,311322,BLACK BOX CAB TETRA - 500ML,18.91,24.0,24.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,19.689454730544337,3.8,30.0,27.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True
CONSTELLATION BRANDS,311322,BLACK BOX CAB TETRA - 500ML,11.85,12.0,20.92,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,11.4729868990867,4.9,24.0,24.973333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
CONSTELLATION BRANDS,83829,BLACK BOX CAL ROSE BIB - 3L,55.19,46.0,41.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,55.41158705435846,4.1,17.0,29.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
CONSTELLATION BRANDS,76821,BLACK BOX CALIFORNIA MER - 3L,75.22,59.0,78.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,76.99419687254785,4.2,67.0,72.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
CONSTELLATION BRANDS,75841,BLACK BOX CENTRAL COAST CAB-BIB - 3L,168.49,147.0,193.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,169.217274349643,4.6,138.0,165.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
CONSTELLATION BRANDS,311325,BLACK BOX CHARD TETRA - 500ML,11.74,15.0,25.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,11.99032307345985,4.9,28.0,26.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
CONSTELLATION BRANDS,311325,BLACK BOX CHARD TETRA - 500ML,10.21,10.0,28.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,9.952149713893903,4.8,25.0,27.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
CONSTELLATION BRANDS,81500,BLACK BOX MALBEC - AGENTINA- - 3L,76.03,59.0,84.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,76.62162581519956,3.8,53.0,68.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
CONSTELLATION BRANDS,311320,BLACK BOX MER TETRA - 500ML,8.37,10.92,14.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,7.998801729472191,4.3,16.0,15.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
CONSTELLATION BRANDS,311320,BLACK BOX MER TETRA - 500ML,4.63,2.0,7.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,4.53653286640779,4.9,14.0,12.333333333333334,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
CONSTELLATION BRANDS,75906,BLACK BOX MONTEREY CHARD BIB - 3L,211.58,193.0,187.67,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,217.52089094834088,4.3,121.0,154.33499999999998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
CONSTELLATION BRANDS,83804,BLACK BOX P/GRIG (ITALY) 6/CS - 3L,142.29,123.0,157.67,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,142.89186907331697,4.5,99.0,128.33499999999998,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
CONSTELLATION BRANDS,311327,BLACK BOX P/GRIG TETRA - 500ML,6.81,8.0,26.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,6.568299794776091,4.0,17.0,21.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
CONSTELLATION BRANDS,311327,BLACK BOX P/GRIG TETRA - 500ML,5.53,6.0,23.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,5.360746965645634,3.9,26.0,22.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
CONSTELLATION BRANDS,84594,BLACK BOX PINOT NOIR - 3L,100.96,84.0,72.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,102.3179707503064,3.7,51.0,61.5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
REPUBLIC NATIONAL DISTRIBUTING CO,348106,BLACK BOX PINOT NOIR TETRA 500 ML,0.0,0.0,4.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.9,1.0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
REPUBLIC NATIONAL DISTRIBUTING CO,348106,BLACK BOX PINOT NOIR TETRA 500 ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.6,4.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
CONSTELLATION BRANDS,82681,BLACK BOX RED BLEND - 3L,52.59,42.0,25.33,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,51.54979451703114,4.9,29.0,27.165,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
CONSTELLATION BRANDS,349210,BLACK BOX RED SANGRIA - 3L,12.34,10.0,5.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,12.87356369495095,4.5,3.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
CONSTELLATION BRANDS,349210,BLACK BOX RED SANGRIA - 3L,9.95,10.0,12.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,9.659411786918687,4.7,5.0,6.666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
CONSTELLATION BRANDS,47486,BLACK BOX RIES - 3L,3.88,5.0,11.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,3.903889041582614,4.2,5.0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
REPUBLIC NATIONAL DISTRIBUTING CO,348105,BLACK BOX ROSE TETRA 500 ML,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
CONSTELLATION BRANDS,83837,BLACK BOX S/BLC 6/CS - 3L,133.05,118.0,130.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,129.81400798445705,4.4,52.0,91.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
CONSTELLATION BRANDS,11215,BLACK BOX SHIRAZ 6/CS - 3L,59.18,46.0,17.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,60.808290324966194,3.5,5.0,11.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
CONSTELLATION BRANDS,11215,BLACK BOX SHIRAZ 6/CS - 3L,30.0,18.0,12.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,28.84029192996663,4.1,17.0,11.333333333333334,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
CONSTELLATION BRANDS,348396,BLACK BOX SPIRITS TEQUILA - 1.75L,9.46,6.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,9.59161433223997,4.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
CONSTELLATION BRANDS,348396,BLACK BOX SPIRITS TEQUILA - 1.75L,9.1,9.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,9.46241961325717,4.9,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
CONSTELLATION BRANDS,348400,BLACK BOX SPIRITS VODKA - 1.75L,15.97,12.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,16.73600093574953,4.8,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
CONSTELLATION BRANDS,348400,BLACK BOX SPIRITS VODKA - 1.75L,6.24,5.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,6.357230255746722,4.3,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
CONSTELLATION BRANDS,348398,BLACK BOX SPIRITS WHISKEY - 1.75L,13.13,15.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,12.64279777590141,4.8,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
CONSTELLATION BRANDS,348398,BLACK BOX SPIRITS WHISKEY - 1.75L,7.22,7.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,6.986207233030786,4.6,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
LEGENDS LTD,338808,BLACK BUTTON 4 GRAIN BOURBON - 750ML,0.67,0.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.676775169100596,3.5,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
REPUBLIC NATIONAL DISTRIBUTING CO,338808,BLACK BUTTON 4 GRAIN BOURBON - 750ML,0.17,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.17348757430750777,4.4,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
LEGENDS LTD,50941,BLACK BUTTON APPLEPIE MOONSHINE 750ML,0.4,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.4064977414266894,4.2,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
LEGENDS LTD,338799,BLACK BUTTON BOURBON CREAM - 750ML,0.34,0.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.3257462672213218,4.3,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
REPUBLIC NATIONAL DISTRIBUTING CO,338799,BLACK BUTTON BOURBON CREAM - 750ML,0.34,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.3271934034060544,4.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
LEGENDS LTD,338806,BLACK BUTTON CITRUS GIN - 750ML,0.51,0.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.5219023857602874,4.4,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
REPUBLIC NATIONAL DISTRIBUTING CO,338806,BLACK BUTTON CITRUS GIN - 750ML,0.34,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.33559393305154506,4.3,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
LEGENDS LTD,338804,BLACK BUTTON WHEAT VODKA - 750ML,0.51,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.523001488696885,4.7,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CONSTANTINE WINES INC,42278,BLACK CHOOK SPARK SHZ - 750ML,0.0,1.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
INTERBALT PRODUCTS CORP,306306,BLACK DOCTOR RES - 750ML,0.0,0.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.0,1.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
HEAVEN HILL DISTILLERIES INC,70733,BLACK HEART SPICED RUM 93 - 750ML,0.17,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.1684662811021568,4.3,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
RELIABLE CHURCHILL LLLP,333536,BLACK INK RED BLEND - 750ML,4.0,4.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,3.815052394119867,3.8,3.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
RELIABLE CHURCHILL LLLP,333536,BLACK INK RED BLEND - 750ML,2.0,3.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,2.012284163089713,4.6,1.0,1.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
CELICAR LLC DBA TWIN VALLEY DISTILLERS,11402,BLACK JOE COFFEE - 750ML,0.51,0.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.5096866465062715,4.3,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
REPUBLIC NATIONAL DISTRIBUTING CO,302778,BLACK RIDGE P/NOIR - 750ML,0.0,0.0,4.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.7,3.0,3.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
REPUBLIC NATIONAL DISTRIBUTING CO,302778,BLACK RIDGE P/NOIR - 750ML,0.0,0.0,4.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.3,4.0,3.6666666666666665,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
DELICATO FAMILY VINEYARDS,84666,BLACK STALLION CAB - 750ML,6.45,6.0,5.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,6.424361971232562,4.1,14.0,9.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
REPUBLIC NATIONAL DISTRIBUTING CO,166331,BLACK STALLION CARNERNOS P/NOIR - 750ML,0.0,0.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.7,1.0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
REPUBLIC NATIONAL DISTRIBUTING CO,166331,BLACK STALLION CARNERNOS P/NOIR - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.9,2.0,1.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
DELICATO FAMILY VINEYARDS,84655,BLACK STALLION CHARD - 750ML,2.92,0.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,2.945038578709918,4.0,1.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
DELICATO FAMILY VINEYARDS,166567,BLACK STALLION SAUVIGNON BLANC - 750ML,2.11,1.0,4.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,2.0732346367057377,3.9,0.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
DELICATO FAMILY VINEYARDS,166567,BLACK STALLION SAUVIGNON BLANC - 750ML,1.12,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,1.1012560704053322,4.9,4.0,1.6666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
DELICATO FAMILY VINEYARDS,166567,BLACK STALLION SAUVIGNON BLANC - 750ML,0.96,0.0,4.0,2020-09-01,104.67309393453672,5.066327815175181,3.2078787595436165,0.978503650813189,4.7,1.0,2.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
HEAVEN HILL DISTILLERIES INC,29033,BLACK VELVET CANADIAN WHISKEY - 1.75L,115.71,122.5,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,111.40440767434119,3.5,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
HEAVEN HILL DISTILLERIES INC,29033,BLACK VELVET CANADIAN WHISKEY - 1.75L,83.98,77.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,85.67063102489618,4.4,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
HEAVEN HILL DISTILLERIES INC,29050,BLACK VELVET CANADIAN WHISKEY - 750ML,28.21,31.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,29.292723232536247,4.2,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
HEAVEN HILL DISTILLERIES INC,29050,BLACK VELVET CANADIAN WHISKEY - 750ML,13.98,13.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,13.90849140541037,3.9,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
BACCHUS IMPORTERS LTD,235008,BLACK'S STATION CAB - 750ML,0.0,0.0,9.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.6,7.0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False
